timestamp,src_ip,dst_ip,port,protocol,bytes
2025-03-03 05:54:00,10.0.1.40,10.0.1.20,445,UDP,573357
2025-03-01 16:59:00,10.0.0.19,10.0.1.20,445,UDP,1118602
2025-03-03 01:00:00,10.0.1.20,10.0.1.30,445,UDP,526856
2025-03-02 21:29:00,10.0.1.30,188.166.10.4,443,TCP,106599
2025-03-01 09:20:00,10.0.0.18,91.203.5.21,445,TCP,1014052
2025-03-02 09:29:00,10.0.0.12,10.0.1.10,443,TCP,1247495
2025-03-03 08:08:00,10.0.0.20,185.222.100.8,80,TCP,868066
2025-03-01 17:54:00,10.0.1.50,10.0.1.30,443,UDP,808950
2025-03-01 13:01:00,10.0.1.10,188.166.10.4,80,TCP,113290
2025-03-02 01:59:00,10.0.1.10,10.0.1.20,53,TCP,718813
2025-03-03 09:55:00,10.0.0.20,91.203.5.21,445,UDP,230735
2025-03-01 09:18:00,10.0.0.22,10.0.1.30,80,TCP,918851
2025-03-02 04:47:00,10.0.0.17,188.166.10.4,445,UDP,600125
2025-03-02 10:12:00,10.0.1.10,185.222.100.8,53,TCP,860073
2025-03-01 08:04:00,10.0.1.10,10.0.1.20,445,TCP,936218
2025-03-02 09:15:00,10.0.1.50,188.166.10.4,445,TCP,651080
2025-03-01 16:37:00,10.0.0.13,45.33.12.8,22,TCP,430288
2025-03-01 12:44:00,10.0.0.22,10.0.1.10,443,UDP,922399
2025-03-03 02:56:00,10.0.0.12,45.33.12.8,445,UDP,1037085
2025-03-01 20:19:00,10.0.1.30,103.25.56.10,443,TCP,871304
2025-03-01 11:45:00,10.0.1.20,185.222.100.8,22,UDP,121494
2025-03-03 00:42:00,10.0.1.10,10.0.1.30,3389,TCP,606306
2025-03-02 06:23:00,10.0.0.21,103.25.56.10,53,TCP,90075
2025-03-02 15:06:00,10.0.0.10,10.0.1.50,22,TCP,2655
2025-03-03 04:34:00,10.0.0.15,142.250.74.14,3389,TCP,519477
2025-03-03 09:37:00,10.0.0.10,10.0.1.50,3389,TCP,669424
2025-03-01 23:58:00,10.0.1.10,185.222.100.8,3389,UDP,1347135
2025-03-02 18:49:00,10.0.0.13,185.222.100.8,22,UDP,1383458
2025-03-02 08:48:00,10.0.0.11,45.33.12.8,22,TCP,268825
2025-03-03 07:43:00,10.0.0.18,185.222.100.8,22,UDP,999015
2025-03-02 05:00:00,10.0.0.21,142.250.74.14,53,TCP,1037258
2025-03-03 00:23:00,10.0.1.30,91.203.5.21,3389,UDP,307809
2025-03-03 04:02:00,10.0.0.10,10.0.1.30,445,UDP,615852
2025-03-01 14:24:00,10.0.1.20,185.222.100.8,53,TCP,516130
2025-03-02 03:03:00,10.0.1.10,10.0.1.50,443,UDP,691239
2025-03-03 02:08:00,10.0.0.20,10.0.1.20,445,TCP,802811
2025-03-02 13:21:00,10.0.0.11,185.222.100.8,445,TCP,737304
2025-03-02 16:49:00,10.0.0.15,10.0.1.30,80,TCP,1287476
2025-03-03 09:38:00,10.0.1.10,10.0.1.50,3389,TCP,489281
2025-03-02 02:16:00,10.0.1.30,10.0.1.20,53,UDP,785420
2025-03-01 12:10:00,10.0.1.40,185.222.100.8,3389,TCP,629924
2025-03-02 09:12:00,10.0.0.21,10.0.1.10,445,TCP,515005
2025-03-02 16:10:00,10.0.0.22,188.166.10.4,22,UDP,1267172
2025-03-01 11:23:00,10.0.0.15,103.25.56.10,443,TCP,277089
2025-03-01 13:14:00,10.0.0.20,185.222.100.8,443,TCP,1155043
2025-03-02 03:33:00,10.0.0.13,10.0.1.20,443,UDP,1155611
2025-03-02 17:09:00,10.0.0.19,10.0.1.30,53,TCP,1353285
2025-03-02 11:35:00,10.0.1.40,10.0.1.50,22,UDP,1034494
2025-03-01 20:15:00,10.0.0.13,10.0.1.10,445,TCP,1468842
2025-03-01 19:53:00,10.0.1.10,10.0.1.50,53,TCP,158028
2025-03-02 20:46:00,10.0.1.20,185.222.100.8,53,UDP,1409948
2025-03-02 04:40:00,10.0.0.15,103.25.56.10,80,UDP,864857
2025-03-01 13:22:00,10.0.1.10,45.33.12.8,445,UDP,334223
2025-03-02 10:49:00,10.0.0.13,91.203.5.21,22,TCP,252382
2025-03-01 17:12:00,10.0.1.30,10.0.1.50,445,TCP,398044
2025-03-01 16:00:00,10.0.1.10,91.203.5.21,80,TCP,280022
2025-03-02 10:24:00,10.0.0.14,10.0.1.20,3389,UDP,1361630
2025-03-02 06:56:00,10.0.0.15,188.166.10.4,80,TCP,122120
2025-03-02 10:10:00,10.0.0.17,10.0.1.50,443,TCP,652877
2025-03-02 03:46:00,10.0.0.17,91.203.5.21,53,TCP,15785
2025-03-01 10:40:00,10.0.0.20,185.222.100.8,80,UDP,1282302
2025-03-01 11:53:00,10.0.0.20,10.0.1.40,445,UDP,357921
2025-03-01 21:20:00,10.0.1.50,10.0.1.20,80,TCP,173449
2025-03-01 09:12:00,10.0.0.16,10.0.1.50,80,UDP,1442809
2025-03-01 15:05:00,10.0.0.15,10.0.1.40,443,UDP,1391011
2025-03-01 19:12:00,10.0.0.19,10.0.1.10,3389,UDP,624259
2025-03-01 21:53:00,10.0.0.18,103.25.56.10,3389,UDP,857814
2025-03-03 00:29:00,10.0.0.14,103.25.56.10,22,TCP,722419
2025-03-01 11:10:00,10.0.0.10,142.250.74.14,22,TCP,731643
2025-03-03 01:06:00,10.0.0.21,10.0.1.10,445,UDP,713625
2025-03-02 04:37:00,10.0.0.21,91.203.5.21,80,TCP,861122
2025-03-02 20:12:00,10.0.0.22,10.0.1.10,22,TCP,294806
2025-03-01 12:24:00,10.0.1.20,10.0.1.50,443,TCP,1222549
2025-03-01 11:32:00,10.0.0.23,142.250.74.14,22,TCP,1295466
2025-03-02 07:43:00,10.0.0.23,10.0.1.20,22,UDP,799616
2025-03-02 15:00:00,10.0.0.18,91.203.5.21,443,TCP,1361200
2025-03-03 07:21:00,10.0.0.10,10.0.1.20,53,UDP,1387754
2025-03-02 03:12:00,10.0.0.22,185.222.100.8,443,UDP,5386
2025-03-03 01:45:00,10.0.0.10,10.0.1.30,445,UDP,663492
2025-03-01 17:03:00,10.0.0.10,45.33.12.8,80,TCP,554757
2025-03-02 19:21:00,10.0.1.10,91.203.5.21,22,UDP,412492
2025-03-01 11:08:00,10.0.0.15,10.0.1.50,53,UDP,1201081
2025-03-01 08:55:00,10.0.1.20,45.33.12.8,3389,TCP,718975
2025-03-02 01:07:00,10.0.0.11,10.0.1.20,80,UDP,1331253
2025-03-02 16:54:00,10.0.0.21,10.0.1.30,53,UDP,633742
2025-03-02 08:45:00,10.0.1.40,10.0.1.20,3389,UDP,1089460
2025-03-01 15:37:00,10.0.1.20,10.0.1.50,22,TCP,800765
2025-03-01 12:24:00,10.0.0.12,91.203.5.21,53,UDP,1403839
2025-03-01 16:19:00,10.0.0.20,10.0.1.10,22,TCP,538436
2025-03-03 06:21:00,10.0.0.13,45.33.12.8,3389,UDP,1453512
2025-03-01 13:35:00,10.0.0.16,188.166.10.4,443,TCP,353038
2025-03-03 06:21:00,10.0.0.20,185.222.100.8,3389,UDP,950658
2025-03-02 15:38:00,10.0.0.19,142.250.74.14,445,TCP,494415
2025-03-02 07:10:00,10.0.0.14,188.166.10.4,3389,TCP,896359
2025-03-02 19:56:00,10.0.0.20,188.166.10.4,53,UDP,210169
2025-03-02 11:57:00,10.0.1.20,45.33.12.8,443,TCP,989073
2025-03-03 01:39:00,10.0.0.17,10.0.1.30,3389,TCP,1116047
2025-03-01 13:17:00,10.0.0.22,10.0.1.10,22,UDP,1250211
2025-03-03 06:55:00,10.0.1.40,10.0.1.50,22,TCP,841844
2025-03-03 00:30:00,10.0.0.15,91.203.5.21,53,UDP,416897
2025-03-02 12:39:00,10.0.0.21,10.0.1.10,80,TCP,201023
2025-03-01 22:24:00,10.0.0.18,10.0.1.40,3389,TCP,1120088
2025-03-02 13:23:00,10.0.0.18,10.0.1.20,53,UDP,213322
2025-03-03 06:03:00,10.0.1.20,91.203.5.21,53,TCP,400168
2025-03-02 22:53:00,10.0.0.23,45.33.12.8,53,TCP,1358257
2025-03-02 16:02:00,10.0.0.17,10.0.1.50,443,TCP,1318889
2025-03-03 09:45:00,10.0.0.10,91.203.5.21,22,UDP,276741
2025-03-01 12:53:00,10.0.1.40,103.25.56.10,22,UDP,162676
2025-03-01 09:56:00,10.0.1.30,10.0.1.40,3389,TCP,275745
2025-03-03 06:11:00,10.0.0.10,10.0.1.30,445,UDP,1232882
2025-03-03 09:53:00,10.0.0.19,188.166.10.4,443,TCP,581900
2025-03-01 09:25:00,10.0.0.22,10.0.1.20,3389,TCP,1033149
2025-03-02 07:01:00,10.0.0.17,103.25.56.10,53,UDP,853868
2025-03-01 15:01:00,10.0.0.23,10.0.1.40,22,TCP,430738
2025-03-02 10:48:00,10.0.0.11,10.0.1.50,445,UDP,690612
2025-03-03 01:46:00,10.0.0.14,91.203.5.21,80,TCP,450036
2025-03-01 15:28:00,10.0.0.17,10.0.1.20,80,UDP,743492
2025-03-03 03:13:00,10.0.0.17,45.33.12.8,443,UDP,1240653
2025-03-01 19:15:00,10.0.1.30,103.25.56.10,22,UDP,186309
2025-03-02 23:58:00,10.0.0.11,10.0.1.30,445,TCP,933892
2025-03-01 18:12:00,10.0.1.50,188.166.10.4,53,TCP,100089
2025-03-02 16:45:00,10.0.0.20,10.0.1.30,22,TCP,1296001
2025-03-03 07:06:00,10.0.0.20,45.33.12.8,443,TCP,1024006
2025-03-01 14:38:00,10.0.0.13,10.0.1.40,53,UDP,666698
2025-03-02 05:36:00,10.0.0.15,10.0.1.40,445,TCP,622817
2025-03-01 19:00:00,10.0.0.22,185.222.100.8,53,TCP,401185
2025-03-03 08:42:00,10.0.0.14,142.250.74.14,53,TCP,219159
2025-03-01 23:44:00,10.0.0.14,185.222.100.8,80,UDP,1342535
2025-03-02 19:29:00,10.0.0.11,185.222.100.8,80,UDP,623433
2025-03-03 03:04:00,10.0.0.10,10.0.1.40,53,UDP,130368
2025-03-03 04:00:00,10.0.0.12,45.33.12.8,22,TCP,633878
2025-03-02 17:05:00,10.0.1.10,91.203.5.21,443,TCP,615910
2025-03-02 19:43:00,10.0.0.17,142.250.74.14,443,UDP,1396749
2025-03-01 09:37:00,10.0.0.11,142.250.74.14,3389,UDP,1410158
2025-03-03 08:21:00,10.0.0.12,10.0.1.30,80,UDP,1094121
2025-03-02 13:17:00,10.0.1.30,10.0.1.40,22,UDP,1096592
2025-03-03 05:54:00,10.0.0.13,188.166.10.4,445,UDP,694238
2025-03-01 23:56:00,10.0.1.50,10.0.1.50,80,TCP,729353
2025-03-02 16:15:00,10.0.1.10,10.0.1.50,445,UDP,655148
2025-03-02 10:50:00,10.0.0.12,45.33.12.8,22,TCP,490205
2025-03-02 04:07:00,10.0.1.10,10.0.1.10,80,TCP,1092973
2025-03-01 13:20:00,10.0.0.21,10.0.1.30,80,TCP,227238
2025-03-02 13:13:00,10.0.0.16,91.203.5.21,443,TCP,1169131
2025-03-02 19:43:00,10.0.0.17,10.0.1.30,22,TCP,716344
2025-03-02 23:27:00,10.0.0.22,142.250.74.14,80,UDP,990361
2025-03-03 08:37:00,10.0.0.20,103.25.56.10,22,UDP,572756
2025-03-01 13:29:00,10.0.1.40,10.0.1.10,443,TCP,932363
2025-03-01 23:48:00,10.0.0.15,10.0.1.20,445,UDP,1331204
2025-03-01 11:28:00,10.0.0.15,10.0.1.30,445,TCP,1227880
2025-03-02 01:43:00,10.0.0.21,45.33.12.8,3389,TCP,403956
2025-03-02 09:55:00,10.0.0.15,103.25.56.10,53,TCP,294027
2025-03-02 18:32:00,10.0.0.12,10.0.1.40,3389,TCP,685576
2025-03-02 21:28:00,10.0.0.20,103.25.56.10,80,UDP,697739
2025-03-02 05:24:00,10.0.0.14,188.166.10.4,445,UDP,847212
2025-03-02 09:33:00,10.0.0.10,45.33.12.8,443,TCP,814258
2025-03-02 04:12:00,10.0.0.15,185.222.100.8,22,UDP,829883
2025-03-02 22:44:00,10.0.1.20,10.0.1.10,3389,UDP,586433
2025-03-03 02:33:00,10.0.0.23,185.222.100.8,3389,UDP,259114
2025-03-01 09:23:00,10.0.0.17,10.0.1.50,22,UDP,747622
2025-03-02 14:36:00,10.0.0.10,10.0.1.50,445,TCP,780299
2025-03-02 20:33:00,10.0.0.17,91.203.5.21,3389,TCP,1026207
2025-03-01 19:31:00,10.0.0.10,142.250.74.14,80,UDP,352131
2025-03-03 07:04:00,10.0.0.23,185.222.100.8,443,TCP,1159199
2025-03-02 04:45:00,10.0.1.30,185.222.100.8,53,TCP,1192927
2025-03-03 05:07:00,10.0.0.15,10.0.1.20,80,TCP,857881
2025-03-01 11:44:00,10.0.1.30,10.0.1.30,22,UDP,18308
2025-03-02 10:36:00,10.0.1.30,103.25.56.10,53,TCP,528031
2025-03-02 02:52:00,10.0.0.17,45.33.12.8,3389,TCP,1103540
2025-03-02 07:00:00,10.0.0.21,188.166.10.4,22,UDP,48952
2025-03-02 00:53:00,10.0.1.20,103.25.56.10,80,UDP,1454829
2025-03-02 10:57:00,10.0.0.13,91.203.5.21,80,TCP,1232673
2025-03-01 09:52:00,10.0.0.22,45.33.12.8,22,UDP,940515
2025-03-02 04:59:00,10.0.0.19,103.25.56.10,80,UDP,1379021
2025-03-01 13:31:00,10.0.0.21,188.166.10.4,80,TCP,385865
2025-03-03 06:25:00,10.0.0.15,10.0.1.30,80,TCP,1453803
2025-03-01 20:19:00,10.0.1.40,10.0.1.30,80,TCP,641296
2025-03-02 02:43:00,10.0.0.11,91.203.5.21,80,UDP,469103
2025-03-02 20:02:00,10.0.0.14,188.166.10.4,445,UDP,1346273
2025-03-01 19:58:00,10.0.0.17,91.203.5.21,22,TCP,677430
2025-03-02 15:56:00,10.0.0.14,103.25.56.10,53,UDP,680782
2025-03-02 04:14:00,10.0.0.22,10.0.1.40,443,UDP,651657
2025-03-02 23:39:00,10.0.0.12,10.0.1.10,445,UDP,872344
2025-03-01 11:32:00,10.0.1.30,185.222.100.8,53,UDP,190251
2025-03-03 06:52:00,10.0.0.23,91.203.5.21,80,UDP,1242749
2025-03-03 04:25:00,10.0.0.14,10.0.1.40,443,TCP,768044
2025-03-02 07:17:00,10.0.0.11,10.0.1.40,443,UDP,410751
2025-03-02 01:12:00,10.0.1.30,10.0.1.40,80,UDP,262067
2025-03-03 05:23:00,10.0.0.17,10.0.1.20,53,UDP,187627
2025-03-01 11:10:00,10.0.0.10,10.0.1.50,3389,TCP,1018814
2025-03-01 10:44:00,10.0.1.10,142.250.74.14,80,UDP,914949
2025-03-02 04:32:00,10.0.0.23,10.0.1.50,80,UDP,1193333
2025-03-01 23:13:00,10.0.0.19,10.0.1.10,53,UDP,805013
2025-03-03 07:52:00,10.0.0.16,142.250.74.14,445,UDP,1015538
2025-03-01 17:12:00,10.0.1.10,91.203.5.21,53,UDP,796011
2025-03-03 07:59:00,10.0.0.16,185.222.100.8,445,TCP,1002839
2025-03-03 04:43:00,10.0.0.17,45.33.12.8,3389,TCP,714723
2025-03-03 01:35:00,10.0.0.13,10.0.1.10,80,TCP,676117
2025-03-02 23:42:00,10.0.0.20,10.0.1.40,443,TCP,545815
2025-03-02 22:15:00,10.0.1.40,10.0.1.30,445,UDP,1493845
2025-03-03 03:29:00,10.0.1.10,185.222.100.8,80,UDP,326177
2025-03-02 22:16:00,10.0.0.10,10.0.1.40,445,UDP,1195793
2025-03-03 02:37:00,10.0.0.11,142.250.74.14,443,UDP,1487404
2025-03-01 15:03:00,10.0.1.10,103.25.56.10,3389,TCP,339660
2025-03-02 18:02:00,10.0.1.10,10.0.1.30,22,TCP,143078
2025-03-03 01:50:00,10.0.0.12,91.203.5.21,443,TCP,868598
2025-03-01 15:57:00,10.0.0.12,45.33.12.8,443,UDP,692674
2025-03-02 19:44:00,10.0.1.50,45.33.12.8,53,TCP,440425
2025-03-02 07:54:00,10.0.1.10,188.166.10.4,22,UDP,37175
2025-03-03 08:42:00,10.0.1.50,10.0.1.20,80,TCP,1373358
2025-03-02 00:20:00,10.0.0.18,10.0.1.40,443,TCP,1066485
2025-03-01 17:44:00,10.0.0.12,185.222.100.8,445,UDP,1349243
2025-03-02 14:23:00,10.0.0.16,10.0.1.50,22,UDP,1152214
2025-03-02 01:50:00,10.0.0.16,10.0.1.30,80,UDP,242694
2025-03-02 17:28:00,10.0.0.21,10.0.1.40,53,UDP,961058
2025-03-01 22:29:00,10.0.0.12,10.0.1.40,445,UDP,886463
2025-03-02 08:55:00,10.0.1.20,188.166.10.4,22,TCP,975696
2025-03-02 10:17:00,10.0.0.12,103.25.56.10,445,UDP,1297501
2025-03-01 19:13:00,10.0.0.19,142.250.74.14,53,UDP,496592
2025-03-02 07:41:00,10.0.0.10,142.250.74.14,443,TCP,1045285
2025-03-03 06:22:00,10.0.0.23,10.0.1.40,443,UDP,58027
2025-03-03 05:36:00,10.0.0.16,188.166.10.4,22,UDP,269009
2025-03-02 02:40:00,10.0.0.17,91.203.5.21,22,UDP,967859
2025-03-02 04:59:00,10.0.0.14,10.0.1.50,443,UDP,1380130
2025-03-03 09:54:00,10.0.0.12,142.250.74.14,53,TCP,928861
2025-03-02 14:26:00,10.0.0.11,188.166.10.4,3389,UDP,1317398
2025-03-02 15:04:00,10.0.0.20,188.166.10.4,53,TCP,331664
2025-03-01 22:48:00,10.0.0.19,10.0.1.10,80,UDP,1281680
2025-03-01 22:59:00,10.0.0.20,142.250.74.14,22,UDP,957695
2025-03-02 15:58:00,10.0.1.30,185.222.100.8,443,TCP,845990
2025-03-02 15:01:00,10.0.0.19,10.0.1.40,22,UDP,156940
2025-03-03 09:23:00,10.0.0.17,142.250.74.14,443,TCP,339521
2025-03-01 18:18:00,10.0.0.19,10.0.1.40,53,UDP,539903
2025-03-01 14:05:00,10.0.0.15,45.33.12.8,443,TCP,1127163
2025-03-03 05:01:00,10.0.0.11,188.166.10.4,53,TCP,624347
2025-03-01 08:02:00,10.0.0.15,10.0.1.30,445,UDP,1167908
2025-03-02 05:41:00,10.0.0.16,91.203.5.21,22,UDP,1465008
2025-03-01 19:42:00,10.0.0.18,10.0.1.50,443,UDP,475144
2025-03-01 17:41:00,10.0.0.20,10.0.1.50,443,TCP,353121
2025-03-02 13:03:00,10.0.0.12,10.0.1.10,445,TCP,355511
2025-03-03 03:36:00,10.0.0.22,103.25.56.10,80,TCP,875775
2025-03-01 13:38:00,10.0.0.11,10.0.1.10,443,UDP,384174
2025-03-01 12:41:00,10.0.0.20,188.166.10.4,22,TCP,290430
2025-03-01 23:01:00,10.0.1.30,142.250.74.14,445,UDP,470479
2025-03-01 11:24:00,10.0.1.30,10.0.1.40,22,UDP,1137519
2025-03-02 20:50:00,10.0.0.11,185.222.100.8,80,TCP,457067
2025-03-03 06:56:00,10.0.0.10,91.203.5.21,443,UDP,840025
2025-03-01 15:40:00,10.0.0.20,142.250.74.14,443,TCP,388273
2025-03-03 03:26:00,10.0.0.21,91.203.5.21,80,TCP,301164
2025-03-02 20:13:00,10.0.0.21,45.33.12.8,3389,UDP,246926
2025-03-03 00:47:00,10.0.0.23,10.0.1.20,22,TCP,1081209
2025-03-03 01:45:00,10.0.0.18,10.0.1.50,53,TCP,1468014
2025-03-03 00:23:00,10.0.0.22,10.0.1.40,443,TCP,491097
2025-03-03 00:45:00,10.0.0.15,142.250.74.14,53,TCP,944677
2025-03-01 12:09:00,10.0.1.10,185.222.100.8,22,UDP,737899
2025-03-02 17:20:00,10.0.0.21,103.25.56.10,445,TCP,1396923
2025-03-01 09:42:00,10.0.0.19,10.0.1.40,445,UDP,93090
2025-03-02 06:35:00,10.0.1.40,10.0.1.30,3389,UDP,382610
2025-03-02 04:51:00,10.0.1.50,45.33.12.8,53,TCP,362567
2025-03-02 18:57:00,10.0.1.30,10.0.1.30,22,UDP,949286
2025-03-01 12:17:00,10.0.1.50,103.25.56.10,445,UDP,186928
2025-03-02 11:06:00,10.0.0.14,10.0.1.10,53,UDP,1182784
2025-03-02 17:16:00,10.0.1.30,91.203.5.21,3389,TCP,671067
2025-03-01 20:46:00,10.0.0.12,10.0.1.30,3389,UDP,764339
2025-03-02 09:06:00,10.0.1.30,188.166.10.4,443,UDP,604504
2025-03-02 23:36:00,10.0.0.22,103.25.56.10,445,TCP,46538
2025-03-02 09:33:00,10.0.0.17,10.0.1.40,22,TCP,260272
2025-03-03 04:43:00,10.0.1.40,10.0.1.30,53,TCP,459689
2025-03-01 18:38:00,10.0.0.11,10.0.1.30,53,TCP,100544
2025-03-01 19:23:00,10.0.0.13,185.222.100.8,80,UDP,1301997
2025-03-03 00:04:00,10.0.0.13,10.0.1.10,22,TCP,409485
2025-03-02 10:08:00,10.0.0.13,10.0.1.30,53,TCP,374110
2025-03-01 15:48:00,10.0.0.17,91.203.5.21,53,TCP,328812
2025-03-02 00:01:00,10.0.0.12,91.203.5.21,22,UDP,263505
2025-03-02 07:08:00,10.0.0.21,185.222.100.8,80,UDP,1422637
2025-03-03 00:49:00,10.0.1.50,10.0.1.40,53,UDP,248320
2025-03-03 09:02:00,10.0.0.16,103.25.56.10,80,TCP,882415
2025-03-02 10:28:00,10.0.1.50,45.33.12.8,53,TCP,1193123
2025-03-02 04:09:00,10.0.0.18,10.0.1.10,445,TCP,292395
2025-03-01 12:40:00,10.0.0.11,188.166.10.4,80,TCP,1334459
2025-03-03 03:38:00,10.0.0.20,45.33.12.8,80,UDP,332559
2025-03-02 02:33:00,10.0.0.23,45.33.12.8,80,TCP,782193
2025-03-02 04:51:00,10.0.0.14,10.0.1.10,3389,UDP,1067116
2025-03-03 04:46:00,10.0.0.20,10.0.1.30,3389,UDP,118207
2025-03-02 13:28:00,10.0.0.20,10.0.1.50,445,TCP,672160
2025-03-01 17:19:00,10.0.1.40,142.250.74.14,3389,UDP,560180
2025-03-01 19:42:00,10.0.0.22,10.0.1.30,445,TCP,349479
2025-03-03 07:57:00,10.0.0.15,188.166.10.4,80,UDP,309417
2025-03-01 17:07:00,10.0.0.11,188.166.10.4,443,TCP,535195
2025-03-02 07:31:00,10.0.1.10,188.166.10.4,443,TCP,71033
2025-03-02 21:42:00,10.0.0.22,10.0.1.20,22,UDP,1058141
2025-03-01 11:28:00,10.0.0.18,10.0.1.10,53,TCP,951502
2025-03-03 04:46:00,10.0.0.10,142.250.74.14,3389,TCP,1213216
2025-03-01 20:48:00,10.0.0.21,10.0.1.50,443,UDP,1025127
2025-03-03 02:27:00,10.0.0.17,10.0.1.20,443,TCP,567626
2025-03-01 08:09:00,10.0.0.23,103.25.56.10,445,UDP,234527
2025-03-02 21:42:00,10.0.1.20,45.33.12.8,445,TCP,1364782
2025-03-02 15:31:00,10.0.0.20,142.250.74.14,22,UDP,932166
2025-03-01 15:22:00,10.0.0.10,185.222.100.8,443,UDP,515589
2025-03-02 10:04:00,10.0.0.14,10.0.1.50,80,TCP,767300
2025-03-03 01:52:00,10.0.0.19,103.25.56.10,80,TCP,793322
2025-03-01 23:44:00,10.0.1.50,10.0.1.40,80,UDP,1007551
2025-03-01 16:50:00,10.0.0.19,45.33.12.8,53,UDP,602444
2025-03-01 19:49:00,10.0.0.21,10.0.1.30,22,TCP,415886
2025-03-01 08:15:00,10.0.1.30,91.203.5.21,80,UDP,140506
2025-03-01 23:27:00,10.0.1.20,103.25.56.10,22,TCP,60230
2025-03-01 13:40:00,10.0.0.15,188.166.10.4,443,UDP,1067659
2025-03-02 20:30:00,10.0.1.30,10.0.1.20,22,UDP,724826
2025-03-03 09:57:00,10.0.0.18,142.250.74.14,53,UDP,443847
2025-03-02 01:57:00,10.0.0.15,10.0.1.10,3389,UDP,1113714
2025-03-03 06:43:00,10.0.0.12,185.222.100.8,53,TCP,218505
2025-03-02 10:53:00,10.0.1.40,91.203.5.21,445,UDP,1113458
2025-03-01 13:03:00,10.0.0.11,142.250.74.14,53,UDP,238967
2025-03-03 09:18:00,10.0.0.12,10.0.1.10,80,TCP,408748
2025-03-01 18:58:00,10.0.1.10,10.0.1.30,445,TCP,845894
2025-03-02 05:41:00,10.0.1.40,10.0.1.10,445,UDP,76023
2025-03-02 20:29:00,10.0.0.17,10.0.1.40,80,UDP,740675
2025-03-01 16:26:00,10.0.0.19,188.166.10.4,445,TCP,2550
2025-03-01 17:11:00,10.0.1.30,188.166.10.4,22,TCP,1328318
2025-03-01 20:50:00,10.0.0.16,91.203.5.21,445,UDP,1285286
2025-03-02 17:11:00,10.0.0.10,188.166.10.4,80,TCP,353392
2025-03-03 03:35:00,10.0.1.30,185.222.100.8,445,TCP,1138662
2025-03-02 01:49:00,10.0.0.16,10.0.1.40,22,TCP,165954
2025-03-03 01:19:00,10.0.1.20,10.0.1.10,445,UDP,232415
2025-03-01 20:00:00,10.0.0.22,103.25.56.10,445,UDP,1219550
2025-03-02 21:40:00,10.0.0.23,103.25.56.10,3389,UDP,817321
2025-03-02 13:09:00,10.0.0.23,103.25.56.10,443,UDP,988130
2025-03-03 06:49:00,10.0.0.13,10.0.1.30,80,TCP,1011331
2025-03-02 12:53:00,10.0.0.19,45.33.12.8,443,TCP,703813
2025-03-01 13:42:00,10.0.1.10,91.203.5.21,22,UDP,934980
2025-03-03 03:32:00,10.0.0.21,188.166.10.4,53,UDP,1271973
2025-03-01 13:20:00,10.0.1.30,142.250.74.14,443,UDP,889080
2025-03-02 03:29:00,10.0.0.11,103.25.56.10,53,UDP,30345
2025-03-02 10:38:00,10.0.1.30,45.33.12.8,80,TCP,869329
2025-03-02 12:28:00,10.0.0.16,103.25.56.10,22,TCP,1146732
2025-03-01 21:24:00,10.0.0.12,185.222.100.8,22,TCP,464173
2025-03-01 22:28:00,10.0.0.23,10.0.1.40,445,TCP,1214447
2025-03-01 15:22:00,10.0.0.17,10.0.1.10,22,TCP,1018545
2025-03-01 13:34:00,10.0.0.12,142.250.74.14,53,UDP,688993
2025-03-01 19:18:00,10.0.1.20,142.250.74.14,445,TCP,488721
2025-03-03 01:02:00,10.0.1.30,10.0.1.40,445,TCP,70189
2025-03-03 04:24:00,10.0.0.10,103.25.56.10,3389,UDP,227920
2025-03-01 11:44:00,10.0.0.18,142.250.74.14,53,TCP,188154
2025-03-02 13:19:00,10.0.0.18,91.203.5.21,445,UDP,1327044
2025-03-03 07:33:00,10.0.0.19,142.250.74.14,53,UDP,1460031
2025-03-02 15:17:00,10.0.0.20,10.0.1.10,3389,UDP,161417
2025-03-03 01:56:00,10.0.1.50,10.0.1.50,443,UDP,224744
2025-03-02 03:00:00,10.0.0.10,45.33.12.8,22,TCP,393556
2025-03-03 07:03:00,10.0.0.10,10.0.1.20,53,TCP,992128
2025-03-01 17:19:00,10.0.0.14,91.203.5.21,53,UDP,902945
2025-03-01 13:24:00,10.0.1.40,103.25.56.10,80,TCP,1149482
2025-03-01 20:39:00,10.0.0.16,45.33.12.8,3389,TCP,1126934
2025-03-02 13:35:00,10.0.1.20,185.222.100.8,3389,TCP,565104
2025-03-02 22:24:00,10.0.0.13,91.203.5.21,445,UDP,37783
2025-03-01 23:00:00,10.0.0.18,103.25.56.10,80,UDP,110418
2025-03-02 19:39:00,10.0.0.18,10.0.1.20,22,UDP,476985
2025-03-03 06:32:00,10.0.0.16,142.250.74.14,443,UDP,518343
2025-03-03 03:19:00,10.0.0.15,10.0.1.30,80,UDP,1260765
2025-03-03 06:46:00,10.0.0.13,188.166.10.4,445,UDP,13312
2025-03-01 16:05:00,10.0.0.21,10.0.1.20,22,TCP,752693
2025-03-02 20:04:00,10.0.0.11,10.0.1.30,443,UDP,1209454
2025-03-02 09:29:00,10.0.0.23,45.33.12.8,80,UDP,1377321
2025-03-02 08:56:00,10.0.0.18,10.0.1.20,80,TCP,1340994
2025-03-02 15:27:00,10.0.1.10,142.250.74.14,22,TCP,1007426
